ID,Player_ID,Player_Name,Country,Career_Span,Matches_Played,Active_Player,Is_Allrounder,Player_Category,Innings_Batted,Total_Runs,Batting_Average,Not_Outs,Highest_Score,Centuries,Fifties,Ducks_Career,Stumpings_Total,Catches_Total,Fielding_Catches,Runs_Conceded,Wickets_Total,Bowling_Average,Economy_Rate,Strike_Rate,Five_Wickets,Ten_Wickets,Innings_Fielded
1773,14334,L Hutton,ENG,1937-1955,79,No,Yes,Batsman,138,6971,56.67,15,364,19,33,5,0,57,57,232,3,77.33,5.35,86.6,0,0,147
1774,45821,L Klusener,SA,1996-2004,49,No,Yes,Batsman,69,1906,32.86,11,174,4,8,4,0,34,34,3033,80,37.91,2.64,86.0,1,0,92
1775,542023,L Ngidi,SA,2018-2025,20,Yes,Yes,Bowler,31,97,4.85,11,19,0,0,8,0,7,7,1356,58,23.37,3.15,44.4,3,0,37
1776,33068,L Ramji,IND,1933-1933,1,No,Yes,Bowler,2,1,0.5,0,1,0,0,1,0,1,1,64,0,0.0,2.78,0.0,0,0,2
1777,7502,L Ronchi,NZ,2015-2016,4,No,Yes,Batsman,8,319,39.87,0,88,0,2,1,0,5,5,0,0,0.0,0.0,0.0,0,0,8
1778,596073,L Senokwane,SA,2025-2025,1,Yes,Yes,Bowler,1,3,3.0,0,3,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0,2
1779,698143,L Sipamla,SA,2020-2022,3,No,Yes,Bowler,4,15,5.0,1,10,0,0,2,0,2,2,245,11,22.27,3.5,38.0,0,0,6
1780,34074,L Sivaramakrishnan,IND,1983-1986,9,No,Yes,Batsman,9,130,16.25,1,25,0,0,1,0,9,9,1145,26,44.03,2.9,91.0,3,1,16
1781,47559,L Tuckett,SA,1947-1949,9,No,Yes,Batsman,14,131,11.9,3,40,0,0,3,0,9,9,980,19,51.57,2.79,110.7,2,0,17
1782,38714,L Vincent,NZ,2001-2007,23,No,Yes,Batsman,40,1332,34.15,1,224,3,9,4,0,19,19,2,0,0.0,2.0,0.0,0,0,41
1783,38743,L Watt,NZ,1955-1955,1,No,Yes,Bowler,2,2,1.0,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2
1784,36318,LA Butterfield,NZ,1946-1946,1,No,Yes,Bowler,2,0,0.0,0,0,0,0,2,0,0,0,24,0,0.0,1.84,0.0,0,0,1
1785,211855,LA Dawson,ENG,2016-2025,4,Yes,Yes,Batsman,7,110,22.0,2,66,0,1,3,0,2,2,438,8,54.75,2.92,112.2,0,0,7
1786,52293,LA King,WI,1962-1968,2,No,Yes,Bowler,4,41,10.25,0,20,0,0,1,0,2,2,154,9,17.11,1.94,52.8,1,0,4
1787,46173,LA Markham,SA,1949-1949,1,No,Yes,Batsman,1,20,20.0,0,20,0,0,0,0,0,0,72,1,72.0,4.15,104.0,0,0,2
1788,52819,LA Roberts,WI,1999-1999,1,No,Yes,Bowler,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2
1789,47251,LA Stricker,SA,1910-1912,13,No,Yes,Batsman,24,344,14.33,0,48,0,0,5,0,3,3,105,1,105.0,3.62,174.0,0,0,24
1790,53212,LA Walcott,WI,1930-1930,1,No,Yes,Batsman,2,40,40.0,1,24,0,0,0,0,0,0,32,1,32.0,4.0,48.0,0,0,2
1791,12845,LB Fishlock,ENG,1936-1947,4,No,Yes,Bowler,5,47,11.75,1,19,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,7
1792,21486,LB Taylor,ENG,1985-1985,2,No,Yes,Bowler,1,1,0.0,1,1,0,0,0,0,1,1,178,4,44.5,2.8,95.2,0,0,4
1793,379887,LB Williams,SA,2022-2022,2,No,Yes,Bowler,3,25,8.33,0,13,0,0,1,0,4,4,105,3,35.0,3.4,61.6,0,0,4
1794,9203,LC Braund,ENG,1901-1908,23,No,Yes,Batsman,41,987,25.97,3,104,3,2,7,0,39,39,1810,47,38.51,2.85,80.9,3,0,44
1795,6531,LC Mayne,AUS,1965-1970,6,No,Yes,Bowler,11,76,9.5,3,13,0,0,1,0,3,3,628,19,33.05,3.01,65.8,0,0,12
1796,18397,LCH Palairet,ENG,1902-1902,2,No,Yes,Bowler,4,49,12.25,0,20,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0,4
1797,300628,LD Chandimal,SL,2011-2025,90,Yes,Yes,Wicketkeeper,161,6361,43.56,15,206,16,34,8,10,95,85,0,0,0.0,0.0,0.0,0,0,167
1798,5220,LE Favell,AUS,1954-1961,19,No,Yes,Bowler,31,757,27.03,3,101,1,5,2,0,9,9,0,0,0.0,0.0,0.0,0,0,37
1799,6911,LE Nagel,AUS,1932-1932,1,No,Yes,Batsman,2,21,21.0,1,21,0,0,1,0,0,0,110,2,55.0,2.51,131.0,0,0,2
1800,19264,LE Plunkett,ENG,2005-2014,13,No,Yes,Batsman,20,238,15.86,5,55,0,1,7,0,3,3,1536,41,37.46,3.46,64.8,1,0,25
1801,47526,LE Tapscott,SA,1923-1923,2,No,Yes,Bowler,3,58,29.0,1,50,0,1,0,0,0,0,2,0,0.0,1.0,0.0,0,0,4
1802,8532,LEG Ames,ENG,1929-1939,47,No,Yes,Wicketkeeper,72,2434,40.56,12,149,8,7,5,23,74,51,0,0,0.0,0.0,0.0,0,0,87
1803,6159,LF Kline,AUS,1957-1961,13,No,Yes,Bowler,16,58,8.28,9,15,0,0,3,0,9,9,776,34,22.82,1.96,69.7,1,0,25
1804,21568,LF Townsend,ENG,1930-1934,4,No,Yes,Bowler,6,97,16.16,0,40,0,0,0,0,2,2,205,6,34.16,3.08,66.5,0,0,8
1805,52073,LG Hylton,WI,1935-1939,6,No,Yes,Bowler,8,70,11.66,2,19,0,0,0,0,1,1,418,16,26.12,2.59,60.3,0,0,12
1806,1385640,LG Pretorius,SA,2025-2025,2,Yes,Yes,Batsman,3,235,78.33,0,153,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0,0,4
1807,52823,LG Rowe,WI,1972-1980,30,No,Yes,Batsman,49,2047,43.55,2,302,7,7,2,0,17,17,44,0,0.0,3.06,0.0,0,0,55
1808,493773,LH Ferguson,NZ,2019-2019,1,No,Yes,Bowler,2,1,0.0,2,1,0,0,0,0,0,0,47,0,0.0,4.27,0.0,0,0,2
1809,13342,LH Gay,ENG,1894-1894,1,No,Yes,Wicketkeeper,2,37,18.5,0,33,0,0,0,1,3,2,0,0,0.0,0.0,0.0,0,0,2
1810,10763,LJ Coldwell,ENG,1962-1964,7,No,Yes,Bowler,7,9,4.5,5,6,0,0,1,0,1,1,610,22,27.72,2.19,75.8,1,0,14
1811,6031,LJ Johnson,AUS,1948-1948,1,No,Yes,Bowler,1,25,0.0,1,25,0,0,0,0,2,2,74,6,12.33,1.57,47.0,0,0,2
1812,17070,LJ Moon,ENG,1906-1906,4,No,Yes,Bowler,8,182,22.75,0,36,0,0,1,0,4,4,0,0,0.0,0.0,0.0,0,0,7
1813,6915,LJ Nash,AUS,1932-1937,2,No,Yes,Bowler,2,30,15.0,0,17,0,0,0,0,6,6,126,10,12.6,2.43,31.1,0,0,4
1814,47522,LJ Tancred,SA,1902-1913,14,No,Yes,Bowler,26,530,21.2,1,97,0,2,5,0,3,3,0,0,0.0,0.0,0.0,0,0,26
1815,928057,LJ Tucker,IRE,2023-2025,8,Yes,Yes,Wicketkeeper,15,612,43.71,1,108,1,3,1,2,20,18,0,0,0.0,0.0,0.0,0,0,12
1816,37101,LK Germon,NZ,1995-1997,12,No,Yes,Wicketkeeper,21,382,21.22,3,55,0,1,3,2,27,25,0,0,0.0,0.0,0.0,0,0,19
1817,47666,LL Tsotsobe,SA,2010-2011,5,No,Yes,Bowler,5,19,6.33,2,8,0,0,2,0,1,1,448,9,49.77,3.08,96.6,0,0,9
1818,22434,LL Wilkinson,ENG,1938-1939,3,No,Yes,Bowler,2,3,3.0,1,2,0,0,0,0,0,0,271,7,38.71,2.83,81.8,0,0,5
1819,541224,LM Jongwe,ZIM,2021-2021,1,No,Yes,Batsman,2,56,28.0,0,37,0,0,0,0,0,0,68,1,68.0,4.0,102.0,0,0,1
1820,53116,LMP Simmons,WI,2009-2011,8,No,Yes,Batsman,16,278,17.37,0,49,0,0,1,0,5,5,147,1,147.0,4.59,192.0,0,0,15
1821,51483,LN Constantine,WI,1928-1939,18,No,Yes,Batsman,33,635,19.24,0,90,0,4,4,0,28,28,1746,58,30.1,2.92,61.7,2,0,29
1822,5327,LO Fleetwood-Smith,AUS,1935-1938,10,No,Yes,Bowler,11,54,9.0,5,16,0,0,2,0,0,0,1570,42,37.38,3.04,73.6,2,1,18
1823,29667,LP Jai,IND,1933-1933,1,No,Yes,Bowler,2,19,9.5,0,19,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2
1824,50431,LPC Silva,SL,2006-2008,11,No,Yes,Batsman,17,537,33.56,1,152,1,2,3,0,7,7,65,1,65.0,3.82,102.0,0,0,21
1825,6989,LPJ O'Brien,AUS,1932-1936,5,No,Yes,Bowler,8,211,26.37,0,61,0,2,1,0,3,3,0,0,0.0,0.0,0.0,0,0,9
1826,51883,LR Gibbs,WI,1958-1976,79,No,Yes,Bowler,109,488,6.97,39,25,0,0,15,0,52,52,8989,309,29.09,1.98,87.7,18,2,151
1827,52280,LR Johnson,WI,2014-2016,9,No,Yes,Bowler,16,403,25.18,0,66,0,2,2,0,7,7,9,0,0.0,2.25,0.0,0,0,14
1828,6054,LR Joslin,AUS,1968-1968,1,No,Yes,Bowler,2,9,4.5,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
1829,52679,LR Pierre,WI,1948-1948,1,No,Yes,Bowler,0,0,0.0,0,0,0,0,0,0,0,0,28,0,0.0,4.0,0.0,0,0,2
1830,47558,LR Tuckett,SA,1914-1914,1,No,Yes,Bowler,2,0,0.0,1,0,0,0,1,0,2,2,69,0,0.0,3.45,0.0,0,0,2
1831,49629,LRD Mendis,SL,1982-1988,24,No,Yes,Batsman,43,1329,31.64,1,124,4,8,2,0,9,9,0,0,0.0,0.0,0.0,0,0,37
1832,38699,LRPL Taylor,NZ,2007-2022,112,No,Yes,Batsman,196,7683,44.66,24,290,19,35,14,0,163,163,48,3,16.0,2.9,33.0,0,0,212
1833,51431,LS Baker,WI,2008-2009,4,No,Yes,Batsman,6,23,11.5,4,17,0,0,1,0,1,1,395,5,79.0,3.59,132.0,0,0,7
1834,51224,LS Birkett,WI,1930-1931,4,No,Yes,Batsman,8,136,17.0,0,64,0,1,1,0,4,4,71,1,71.0,3.38,126.0,0,0,5
1835,44132,LS Brown,SA,1931-1932,2,No,Yes,Batsman,3,17,5.66,0,8,0,0,0,0,0,0,189,3,63.0,3.56,106.0,0,0,3
1836,51240,LS Butler,WI,1955-1955,1,No,Yes,Batsman,1,16,16.0,0,16,0,0,0,0,0,0,151,2,75.5,3.77,120.0,0,0,1
1837,4899,LS Darling,AUS,1933-1937,12,No,Yes,Bowler,18,474,27.88,1,85,0,3,2,0,8,8,65,0,0.0,2.4,0.0,0,0,23
1838,403902,LS Livingstone,ENG,2022-2022,1,No,Yes,Bowler,2,16,16.0,1,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
1839,7083,LS Pascoe,AUS,1977-1982,14,No,Yes,Bowler,19,106,10.6,9,30,0,0,3,0,2,2,1668,64,26.06,2.94,53.1,1,0,27
1840,33034,LS Rajput,IND,1985-1985,2,No,Yes,Bowler,4,105,26.25,0,61,0,1,1,0,1,1,0,0,0.0,0.0,0.0,0,0,4
1841,37719,LSM Miller,NZ,1953-1958,13,No,Yes,Bowler,25,346,13.84,0,47,0,0,5,0,1,1,1,0,0.0,3.0,0.0,0,0,20
1842,704693,LU Igalagamage,SL,2025-2025,2,Yes,Yes,Bowler,3,78,26.0,0,40,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0,4
1843,51877,LV Garrick,WI,2001-2001,1,No,Yes,Bowler,2,27,13.5,0,27,0,0,1,0,2,2,0,0,0.0,0.0,0.0,0,0,2
1844,6457,LV Maddocks,AUS,1954-1956,7,No,Yes,Wicketkeeper,12,177,17.7,2,69,0,1,3,1,19,18,0,0,0.0,0.0,0.0,0,0,11
1845,49487,LWS Kaluperuma,SL,1982-1982,2,No,Yes,Bowler,4,12,4.0,1,11,0,0,2,0,2,2,93,0,0.0,3.44,0.0,0,0,4
1846,30743,Lall Singh,IND,1932-1932,1,No,Yes,Bowler,2,44,22.0,0,29,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,2
1847,41246,Liaqat Ali,PAK,1975-1978,5,No,Yes,Batsman,7,28,7.0,3,12,0,0,1,0,1,1,359,6,59.83,2.66,134.6,0,0,7
1848,536936,Litton Das,BAN,2015-2025,51,Yes,Yes,Wicketkeeper,88,2929,34.05,2,141,4,18,2,17,109,92,13,0,0.0,6.5,0.0,0,0,86
1849,14077,Lord Harris,ENG,1879-1884,4,No,Yes,Bowler,6,145,29.0,1,52,0,1,0,0,2,2,29,0,0.0,5.43,0.0,0,0,7
1850,14101,Lord Hawke,ENG,1896-1899,5,No,Yes,Bowler,8,55,7.85,1,30,0,0,2,0,3,3,0,0,0.0,0.0,0.0,0,0,10
1851,21499,Lord Tennyson,ENG,1913-1921,9,No,Yes,Bowler,12,345,31.36,1,74,0,4,1,0,6,6,1,0,0.0,1.0,0.0,0,0,16
1852,26225,M Amarnath,IND,1969-1988,69,No,Yes,Batsman,113,4378,42.5,10,138,11,24,12,0,47,47,1782,32,55.68,2.9,114.8,0,0,115
1853,26329,M Azharuddin,IND,1984-2000,99,No,Yes,Batsman,147,6215,45.03,9,199,22,21,5,0,105,105,16,0,0.0,7.38,0.0,0,0,177
1854,26860,M Baqa Jilani,IND,1936-1936,1,No,Yes,Bowler,2,16,16.0,1,12,0,0,0,0,0,0,55,0,0.0,3.66,0.0,0,0,2
1855,629075,M Bhanuka,SL,2021-2021,1,No,Yes,Bowler,2,6,3.0,0,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
1856,44079,M Bisset,SA,1899-1910,3,No,Yes,Wicketkeeper,6,103,25.75,2,35,0,0,0,1,2,1,0,0,0.0,0.0,0.0,0,0,6
1857,594992,M Commins,IRE,2023-2023,2,No,Yes,Bowler,4,6,1.5,0,5,0,0,2,0,2,2,0,0,0.0,0.0,0.0,0,0,3
1858,51651,M Dillon,WI,1997-2004,38,No,Yes,Bowler,68,549,8.44,3,43,0,0,26,0,16,16,4398,131,33.57,3.03,66.4,2,0,69
1859,45419,M Hayward,SA,1999-2004,16,No,Yes,Bowler,17,66,7.33,8,14,0,0,3,0,4,4,1609,54,29.79,3.42,52.2,1,0,31
1860,37246,M Henderson,NZ,1930-1930,1,No,Yes,Bowler,2,8,8.0,1,6,0,0,0,0,1,1,64,2,32.0,4.26,45.0,0,0,2
1861,14159,M Hendrick,ENG,1974-1981,30,No,Yes,Bowler,35,128,6.4,15,15,0,0,8,0,25,25,2248,87,25.83,2.17,71.3,0,0,56
1862,29654,M Jahangir Khan,IND,1932-1936,4,No,Yes,Batsman,7,39,5.57,0,13,0,0,1,0,4,4,255,4,63.75,2.52,151.5,0,0,7
1863,696401,M Jansen,SA,2021-2025,19,Yes,Yes,Bowler,29,518,21.58,5,84,0,3,3,0,20,20,1759,77,22.84,3.44,39.8,3,1,35
1864,29990,M Kaif,IND,2000-2006,13,No,Yes,Batsman,22,624,32.84,3,148,1,3,1,0,14,14,4,0,0.0,1.33,0.0,0,0,24
1865,30049,M Kartik,IND,2000-2004,8,No,Yes,Bowler,10,88,9.77,1,43,0,0,2,0,2,2,820,24,34.16,2.54,80.5,0,0,15
1866,787987,M Labuschagne,AUS,2018-2025,58,Yes,Yes,Batsman,104,4435,46.19,8,215,11,23,4,0,41,41,795,13,61.15,3.76,97.5,0,0,111
1867,16287,M Leyland,ENG,1928-1938,41,No,Yes,Batsman,65,2764,46.06,5,187,9,10,6,0,13,13,585,6,97.5,3.18,183.8,0,0,75
1868,1078695,M Louis,WI,2024-2025,10,Yes,Yes,Bowler,20,369,18.45,0,97,0,2,1,0,3,3,0,0,0.0,0.0,0.0,0,0,19
1869,55584,M Mbangwa,ZIM,1996-2000,15,No,Yes,Bowler,25,34,2.0,8,8,0,0,9,0,2,2,1006,32,31.43,2.32,81.1,0,0,25
1870,46538,M Morkel,SA,2006-2018,86,No,Yes,Bowler,104,944,11.65,23,40,0,0,22,0,25,25,8550,309,27.66,3.1,53.3,8,0,160
1871,49636,M Muralidaran,SL,1992-2010,133,No,Yes,Bowler,164,1261,11.67,56,67,0,1,33,0,72,72,18180,800,22.72,2.47,55.0,67,22,233
1872,46599,M Ngam,SA,2000-2001,3,No,Yes,Bowler,1,0,0.0,1,0,0,0,0,0,1,1,189,11,17.18,2.89,35.6,0,0,5
1873,31791,M Nissar,IND,1932-1936,6,No,Yes,Bowler,11,55,6.87,3,14,0,0,2,0,2,2,707,25,28.28,3.5,48.4,3,0,11
1874,46592,M Ntini,SA,1998-2009,101,No,Yes,Bowler,116,699,9.84,45,32,0,0,21,0,25,25,11242,390,28.82,3.23,53.4,18,4,192
1875,32323,M Prabhakar,IND,1984-1995,39,No,Yes,Batsman,58,1600,32.65,9,120,1,9,3,0,20,20,3581,96,37.3,2.87,77.8,3,0,69
1876,917159,M Prasidh Krishna,IND,2023-2025,6,Yes,Yes,Bowler,10,10,2.0,5,5,0,0,3,0,0,0,756,22,34.36,4.72,43.6,0,0,11
1877,20167,M Sherwin,ENG,1887-1888,3,No,Yes,Wicketkeeper,6,30,15.0,4,21,0,0,1,2,5,3,0,0,0.0,0.0,0.0,0,0,6
1878,951781,M Shumba,ZIM,2021-2023,4,No,Yes,Batsman,8,111,13.87,0,41,0,0,0,0,1,1,250,1,250.0,4.05,370.0,0,0,5
1879,1138316,M Theekshana,SL,2022-2022,2,No,Yes,Batsman,3,59,19.66,0,38,0,0,0,0,1,1,188,5,37.6,3.09,73.0,0,0,4
1880,35657,M Venkataramana,IND,1989-1989,1,No,Yes,Bowler,2,0,0.0,2,0,0,0,0,0,1,1,58,1,58.0,4.97,70.0,0,0,2
1881,237095,M Vijay,IND,2008-2018,61,No,Yes,Batsman,105,3982,38.28,1,167,12,15,8,0,49,49,198,1,198.0,3.09,384.0,0,0,115
1882,22328,M Watkinson,ENG,1995-1996,4,No,Yes,Batsman,6,167,33.4,1,82,0,1,1,0,1,1,348,10,34.8,3.1,67.2,0,0,7
1883,48112,M Zondeki,SA,2003-2008,6,No,Yes,Bowler,5,82,16.4,0,59,0,1,1,0,1,1,480,19,25.26,3.69,41.0,1,0,11
1884,393279,M de Lange,SA,2011-2012,2,No,Yes,Bowler,2,9,4.5,0,9,0,0,1,0,1,1,277,9,30.77,3.7,49.7,1,0,4
1885,47700,M van Jaarsveld,SA,2002-2004,9,No,Yes,Bowler,15,397,30.53,2,73,0,3,0,0,11,11,28,0,0.0,4.0,0.0,0,0,17
1886,398438,MA Agarwal,IND,2018-2022,21,No,Yes,Batsman,36,1488,41.33,0,243,4,6,1,0,14,14,0,0,0.0,0.0,0.0,0,0,42
1887,8579,MA Atherton,ENG,1989-2001,115,No,Yes,Batsman,212,7728,37.69,7,185,16,46,20,0,83,83,302,2,151.0,4.44,204.0,0,0,200
1888,307495,MA Beer,AUS,2011-2012,2,No,Yes,Bowler,3,6,3.0,1,2,0,0,0,0,1,1,178,3,59.33,2.63,135.3,0,0,3
1889,9327,MA Butcher,ENG,1997-2004,71,No,Yes,Batsman,131,4288,34.58,7,173,8,23,10,0,61,61,541,15,36.06,3.6,60.0,0,0,122
1890,10656,MA Carberry,ENG,2010-2014,6,No,Yes,Bowler,12,345,28.75,0,60,0,1,2,0,7,7,0,0,0.0,0.0,0.0,0,0,12
1891,12466,MA Ealham,ENG,1996-1998,8,No,Yes,Batsman,13,210,21.0,3,53,0,2,0,0,4,4,488,17,28.7,2.76,62.3,0,0,13
1892,45408,MA Hanley,SA,1949-1949,1,No,Yes,Batsman,1,0,0.0,0,0,0,0,1,0,0,0,88,1,88.0,2.27,232.0,0,0,2
1893,52063,MA Holding,WI,1975-1987,60,No,Yes,Bowler,76,910,13.78,10,73,0,6,15,0,22,22,5898,249,23.68,2.79,50.9,13,2,114
1894,6936,MA Noble,AUS,1898-1909,42,No,Yes,Batsman,73,1997,30.25,7,133,1,16,4,0,26,26,3025,121,25.0,2.53,59.1,9,2,79
1895,47179,MA Seymour,SA,1963-1970,7,No,Yes,Batsman,10,84,12.0,3,36,0,0,3,0,2,2,588,9,65.33,2.41,162.0,0,0,12
1896,52939,MA Small,WI,1984-1984,2,No,Yes,Bowler,1,3,0.0,1,3,0,0,0,0,0,0,153,4,38.25,3.4,67.5,0,0,4
1897,311592,MA Starc,AUS,2011-2025,100,Yes,Yes,Batsman,147,2322,20.19,32,99,0,11,16,0,45,45,10863,402,27.02,3.41,47.4,16,2,194
1898,7924,MA Taylor,AUS,1989-1999,104,No,Yes,Batsman,186,7525,43.49,13,334,19,40,5,0,157,157,26,1,26.0,3.71,42.0,0,0,197
1899,55822,MA Vermeulen,ZIM,2002-2014,9,No,Yes,Bowler,18,449,24.94,0,118,1,2,3,0,6,6,5,0,0.0,5.0,0.0,0,0,14
1900,351588,MA Wood,ENG,2015-2024,37,Yes,Yes,Bowler,62,807,15.82,11,52,0,1,10,0,8,8,3621,119,30.42,3.31,54.9,5,0,71
1901,32222,MAK Pataudi,IND,1961-1975,46,No,Yes,Batsman,83,2793,34.91,3,203,6,16,7,0,27,27,88,1,88.0,4.0,132.0,0,0,84
1902,50421,MAR Samarasekera,SL,1988-1991,4,No,Yes,Batsman,7,118,16.85,0,57,0,1,1,0,3,3,104,3,34.66,3.25,64.0,0,0,6
1903,49624,MAWR Madurasinghe,SL,1988-1992,3,No,Yes,Bowler,6,24,4.8,1,11,0,0,1,0,0,0,172,3,57.33,2.6,132.0,0,0,5
1904,38066,MB Owens,NZ,1992-1994,8,No,Yes,Bowler,12,16,2.66,6,8,0,0,5,0,3,3,585,17,34.41,3.26,63.1,0,0,12
1905,38130,MB Poore,NZ,1953-1956,14,No,Yes,Batsman,24,355,15.43,1,45,0,0,6,0,1,1,367,9,40.77,2.79,87.5,0,0,20
1906,9099,MC Bird,ENG,1910-1914,10,No,Yes,Bowler,16,280,18.66,1,61,0,2,2,0,5,5,120,8,15.0,2.77,32.3,0,0,20
1907,51465,MC Carew,WI,1963-1972,19,No,Yes,Batsman,36,1127,34.15,3,109,1,5,1,0,13,13,437,8,54.62,2.23,146.7,0,0,35
1908,10846,MC Cowdrey,ENG,1954-1975,114,No,Yes,Batsman,188,7624,44.06,15,182,22,38,9,0,120,120,104,0,0.0,5.24,0.0,0,0,214
1909,51798,MC Frederick,WI,1954-1954,1,No,Yes,Bowler,2,30,15.0,0,30,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2
1910,5961,MC Henriques,AUS,2013-2016,4,No,Yes,Batsman,8,164,23.42,1,81,0,2,2,0,1,1,164,2,82.0,2.98,165.0,0,0,7
1911,15388,MC Ilott,ENG,1993-1995,5,No,Yes,Bowler,6,28,7.0,2,15,0,0,0,0,0,0,542,12,45.16,3.12,86.8,0,0,8
1912,38398,MC Snedden,NZ,1981-1990,25,No,Yes,Bowler,30,327,14.86,8,33,0,0,6,0,7,7,2199,58,37.91,2.76,82.3,1,0,42
1913,36294,MD Bell,NZ,1998-2008,18,No,Yes,Bowler,32,729,24.3,2,107,2,3,7,0,19,19,0,0,0.0,0.0,0.0,0,0,33
1914,497543,MD Craig,NZ,2014-2016,15,No,Yes,Batsman,25,589,36.81,9,67,0,3,1,0,14,14,2326,50,46.52,3.8,73.3,1,1,29
1915,36622,MD Crowe,NZ,1982-1995,77,No,Yes,Batsman,131,5444,45.36,11,299,17,18,9,0,71,71,676,14,48.28,2.94,98.3,0,0,130
1916,639080,MD Fisher,ENG,2022-2022,1,No,Yes,Bowler,1,0,0.0,1,0,0,0,0,0,1,1,71,1,71.0,2.62,162.0,0,0,2
1917,345821,MD Gunathilaka,SL,2017-2018,8,No,Yes,Batsman,16,299,18.68,0,61,0,2,0,0,6,6,111,1,111.0,3.36,198.0,0,0,15
1918,52419,MD Marshall,WI,1978-1991,81,No,Yes,Bowler,107,1810,18.85,11,92,0,10,15,0,25,25,7876,376,20.94,2.68,46.7,22,4,153
1919,17119,MD Moxon,ENG,1986-1989,10,No,Yes,Bowler,17,455,28.43,1,99,0,3,2,0,10,10,30,0,0.0,3.75,0.0,0,0,16
1920,437316,MD Shanaka,SL,2016-2021,6,No,Yes,Bowler,12,140,14.0,2,66,0,1,2,0,4,4,431,13,33.15,3.39,58.6,0,0,9
1921,229954,MD Stoneman,ENG,2017-2018,11,No,Yes,Bowler,20,526,27.68,1,60,0,5,1,0,1,1,0,0,0.0,0.0,0.0,0,0,19
1922,50879,MD Wettimuny,SL,1983-1983,2,No,Yes,Bowler,4,28,7.0,0,17,0,0,1,0,2,2,0,0,0.0,0.0,0.0,0,0,3
1923,49920,MDK Perera,SL,2014-2021,43,No,Yes,Batsman,77,1303,18.88,8,95,0,7,14,0,19,19,5780,161,35.9,3.2,67.1,8,2,79
1924,300631,MDKJ Perera,SL,2015-2021,22,No,Yes,Wicketkeeper,41,1177,30.97,3,153,2,7,5,8,19,11,0,0,0.0,0.0,0.0,0,0,42
1925,345822,MDUS Jayasundera,SL,2015-2015,2,No,Yes,Bowler,4,30,7.5,0,26,0,0,1,0,2,2,45,0,0.0,6.42,0.0,0,0,4
1926,36602,ME Chapple,NZ,1953-1966,14,No,Yes,Batsman,27,497,19.11,1,76,0,3,2,0,10,10,84,1,84.0,2.03,248.0,0,0,26
1927,21585,ME Trescothick,ENG,2000-2006,76,No,Yes,Batsman,143,5825,43.79,10,219,14,29,12,0,95,95,155,1,155.0,3.1,300.0,0,0,139
1928,8189,ME Waugh,AUS,1991-2002,128,No,Yes,Batsman,209,8029,41.81,17,153,20,47,19,0,181,181,2429,59,41.16,3.0,82.2,1,0,245
1929,5939,MEK Hussey,AUS,2005-2013,79,No,Yes,Batsman,137,6235,51.52,16,195,19,29,12,0,85,85,306,7,43.71,3.12,84.0,0,0,153
1930,40302,MEZ Ghazali,PAK,1954-1954,2,No,Yes,Bowler,4,32,8.0,0,18,0,0,2,0,0,0,18,0,0.0,2.25,0.0,0,0,2
1931,6143,MF Kent,AUS,1981-1981,3,No,Yes,Bowler,6,171,28.5,0,54,0,2,0,0,6,6,0,0,0.0,0.0,0.0,0,0,6
1932,49638,MF Maharoof,SL,2004-2011,22,No,Yes,Batsman,34,556,18.53,4,72,0,3,1,0,7,7,1631,25,65.24,3.32,117.6,0,0,40
1933,6474,MF Malone,AUS,1977-1977,1,No,Yes,Batsman,1,46,46.0,0,46,0,0,0,0,0,0,77,6,12.83,1.35,57.0,1,0,2
1934,21579,MF Tremlett,ENG,1948-1948,3,No,Yes,Bowler,5,20,6.66,2,18,0,0,2,0,0,0,226,4,56.5,2.75,123.0,0,0,6
1935,4144,MG Bevan,AUS,1994-1998,18,No,Yes,Batsman,30,785,29.07,3,91,0,6,4,0,8,8,703,29,24.24,3.28,44.3,1,1,36
1936,326968,MG Bracewell,NZ,2022-2025,9,Yes,Yes,Batsman,15,268,19.14,1,74,0,1,1,0,13,13,1057,24,44.04,3.83,68.8,0,0,18
1937,36314,MG Burgess,NZ,1968-1980,50,No,Yes,Batsman,92,2684,31.2,6,119,5,14,5,0,34,34,212,6,35.33,2.55,83.0,0,0,94
1938,55279,MG Burmester,ZIM,1992-1992,3,No,Yes,Batsman,4,54,27.0,2,30,0,0,1,0,1,1,227,3,75.66,3.12,145.3,0,0,5
